,"Hole Depth,ft","Rate Of Penetration,ft/hr","Rotary RPM,rev/min","Rotary Torque,in/lb","Weight on Bit,kDaN","Differential Pressure,kPa","Gamma,API","Inclination,degree"
9748,12578,199.12,85.87,16.665,18.9,3885.9,93.87,88.2
9749,12579,219.37,83.75,17.06,19.4,4116.3,87.91,88.2
9750,12580,221.98,90.39,17.680999999999994,19.5,4118.9,89.4,88.2
9751,12581,154.43,88.24,16.326,18.9,4085.7,80.46,88.2
9752,12582,168.41,88.16,16.552,19.2,3926.2,80.46,88.2
9753,12583,168.86,87.24,16.382,19.5,3995.8,89.4,88.2
9754,12584,163.84,90.75,16.1,19.4,3900.6,89.4,88.2
9755,12585,123.11,89.25,16.043,18.8,3731.8,87.91,88.2
9756,12586,157.23,94.94,15.648,19.5,3697.2,87.91,88.2
9757,12587,149.69,88.91,16.382,19.5,3601.7,83.44,88.2
9758,12588,114.07,90.28,15.704,18.9,3388.3,83.44,88.2
9759,12589,118.97,95.42,15.648,19.3,3460.8,86.42,88.2
9760,12590,117.15,89.44,16.156,19.4,3515.7,74.5,88.2
9761,12591,110.33,89.5,15.591,19.2,3297.8,81.95,88.2
9762,12592,111.71,90.89,15.987,19.6,3406.5,75.99,88.2
9763,12593,99.87,90.31,15.422,19.6,3352.4,86.42,88.2
9764,12594,104.01,93.52,13.614,19.3,2956.0,80.46,88.2
9765,12595,104.69,90.22,12.936,19.3,2970.7,90.89,88.2
9766,12596,125.79,88.8,15.139,19.1,3169.2,92.38,88.2
9767,12597,99.11,93.66,14.123,17.9,2978.9,93.87,88.2
9768,12598,112.65,93.82,15.422,18.5,3231.8,92.38,88.2
9769,12599,110.66,92.6,14.066,18.3,3103.1,93.87,88.2
9770,12600,132.73,90.64,15.648,19.7,3016.6,92.38,88.2
9771,12601,131.25,92.29,15.535,19.7,3189.7,83.44,88.2
9772,12602,119.38,94.77,15.422,19.0,3579.7,111.75,88.2
9773,12605,136.81,94.97,15.478,19.1,3832.7,96.85,88.2
9774,12606,173.58,89.02,15.478,19.5,3939.6,105.79,88.2
9775,12607,179.51,86.26,16.608,19.1,4040.7,98.34,88.2
9776,12608,166.15,91.79,16.495,19.3,3963.2,99.83,88.2
9777,12609,159.18,89.64,15.704,19.0,3893.3,99.83,88.2
9778,12610,192.83,90.84,16.1,18.8,4091.3,96.85,88.2
9779,12611,223.3,83.66,16.382,19.3,4110.9,99.83,88.2
9780,12612,221.06,89.89,15.648,19.3,4204.0,104.3,88.2
9781,12613,197.23,84.58,15.535,19.0,4235.1,113.24,88.2
9782,12614,215.76,91.34,16.665,19.0,4186.5,114.73,88.2
9783,12615,230.19,91.34,16.043,19.5,4186.5,114.73,88.2
9784,12616,225.17,85.17,16.269000000000002,19.4,4182.0,108.77,88.2
9785,12617,209.27,93.74,15.761,19.3,4103.0,128.14,88.2
9786,12618,209.92,91.34,14.744000000000002,18.8,4204.9,122.18,88.2
9787,12619,211.42,87.49,15.93,19.1,4067.9,116.22,88.2
9788,12620,218.88,95.05,16.382,19.2,4075.2,117.71,88.2
9789,12621,236.29,89.08,15.648,19.5,4124.9,117.71,88.2
9790,12622,231.72,89.64,15.422,19.3,4086.1,119.2,88.2
9791,12623,208.86,92.18,15.026,19.0,4082.0,113.24,88.2
9792,12624,216.25,90.22,15.365,19.8,4051.8,113.24,88.2
9793,12625,206.01,96.95,14.348,19.4,3934.9,117.71,88.2
9794,12626,199.95,86.15,15.026,19.5,3833.1,114.73,88.2
9795,12627,218.0,89.41,15.591,18.7,3640.3,108.77,88.2
9796,12628,238.47,90.7,15.704,19.2,3986.4,107.28,88.2
9797,12629,187.89,91.23,15.478,18.8,4034.8,105.79,88.2
9798,12630,209.04,89.86,15.874,19.1,4017.6,98.34,88.2
9799,12631,223.48,86.29,15.704,19.5,4065.8,108.77,88.2
9800,12632,214.08,92.82,15.817,19.2,4016.0,98.34,88.2
9801,12633,203.73,95.44,15.422,18.9,4093.8,101.32,88.2
9802,12634,204.1,91.84,15.196,19.0,4025.6,98.34,88.2
9803,12635,213.06,96.64,15.478,19.6,4030.9,104.3,88.2
9804,12636,212.57,91.7,15.648,19.6,3958.1,104.3,88.2
9805,12637,182.21,92.01,14.8,19.2,3889.3,105.79,88.2
9806,12638,163.0,85.7,14.857,19.0,3709.6,108.77,88.2
9807,12639,171.05,96.36,14.744000000000002,19.5,3576.8,108.77,88.2
9808,12640,164.07,94.1,15.026,19.5,3585.7,111.75,88.2
9809,12641,121.37,98.71,13.953,19.1,3450.8,104.3,88.2
9810,12642,126.37,96.14,14.405,19.3,3157.4,93.87,88.2
9811,12643,130.36,92.82,14.630999999999998,19.6,3243.9,90.89,88.2
9812,12644,100.22,93.52,14.574000000000002,19.4,2973.8,99.83,88.2
9813,12645,104.78,95.64,14.405,19.6,3097.1,89.4,88.2
9814,12646,92.63,95.64,14.518,19.1,2973.2,90.89,88.2
9815,12647,104.98,98.29,14.066,19.4,3168.3,81.95,88.2
9816,12648,38.81,87.99,12.428,14.6,1636.6,89.4,88.2
9817,12649,113.16,88.77,12.823,16.5,2326.1,87.91,88.2
9818,12650,158.18,94.63,15.535,18.9,2865.5,84.93,88.2
9819,12651,158.39,95.47,16.043,19.3,3355.8,81.95,88.2
9820,12652,113.65,95.47,15.704,19.5,3432.7,81.95,88.2
9821,12653,107.74,94.1,15.422,19.0,3293.6,78.97,88.2
9822,12654,119.75,96.31,15.987,19.3,3439.5,84.93,88.2
9823,12655,119.17,98.96,15.422,19.7,3439.5,90.89,88.2
9824,12656,86.35,96.34,14.405,19.4,3394.0,73.01,88.0
9825,12657,110.6,98.01,13.953,19.6,3088.0,83.44,88.0
9826,12658,124.4,92.82,14.461,18.4,2870.8,78.97,88.0
9827,12659,139.73,91.28,15.478,19.4,3266.5,84.93,88.0
9828,12660,94.56,88.58,14.687,18.5,3108.1,86.42,88.0
9829,12661,107.96,92.23,15.139,19.0,3141.0,86.42,88.0
9830,12662,90.67,89.0,13.614,18.4,3031.9,78.97,88.0
9831,12663,116.43,89.16,15.591,19.1,3213.2,81.95,88.0
9832,12664,110.15,89.41,15.139,19.1,3188.7,83.44,88.0
9833,12665,103.57,90.7,14.857,19.5,3259.8,73.01,88.0
9834,12666,102.88,90.87,14.8,19.4,3204.0,77.48,88.0
9835,12667,110.19,90.25,14.687,19.2,3223.8,81.95,88.0
9836,12668,112.48,91.98,15.535,19.6,3302.2,80.46,88.0
9837,12669,109.85,91.79,15.026,19.3,3142.0,77.48,88.0
9838,12670,78.37,27.19,6.101,14.6,1576.6,78.97,88.0
9839,12671,79.42,27.05,6.157,18.5,2011.3,77.48,88.0
9840,12672,23.82,27.19,6.948,18.2,2052.6,73.01,88.0
9841,12673,25.45,27.13,6.27,18.3,2034.5,78.97,88.0
9842,12674,25.43,27.11,7.457000000000002,18.1,2064.6,73.01,88.0
9843,12675,28.66,27.25,13.896,18.2,2149.0,74.5,88.0
9844,12676,31.05,27.11,7.739,17.2,2121.5,73.01,88.0
9845,12677,30.67,27.19,7.965,17.3,2042.7,74.5,88.0
9846,12678,15.34,84.75,14.348,15.5,1111.0,75.99,88.0
9847,12679,104.33,89.5,16.608,16.7,1565.4,64.07,88.0
9848,12680,166.13,89.27,17.399,19.2,1866.5,74.5,88.0
9849,12681,166.03,89.75,17.285999999999998,19.6,2270.1,59.6,88.0
9850,12682,133.48,89.53,17.567999999999998,18.7,2180.6,68.54,88.0
9851,12683,143.79,88.21,18.981,19.3,2217.5,70.03,88.0
9852,12684,145.85,87.35,17.794,19.2,2169.9,68.54,88.0
9853,12685,119.02,85.0,19.094,19.4,2160.9,75.99,88.0
9854,12686,124.97,84.64,18.02,19.5,2198.7,67.05,88.0
9855,12687,107.1,85.2,16.834,19.6,2116.6,64.07,88.0
9856,12688,109.37,85.62,16.156,19.4,1760.4,71.52,88.0
9857,12689,102.34,87.54,16.382,19.4,1608.3,62.58,88.0
9858,12690,146.23,87.1,18.472,19.4,1677.8,65.56,88.0
9859,12691,147.3,84.95,18.472,19.2,1816.9,68.54,88.0
9860,12692,118.95,84.98,17.285999999999998,19.0,1765.7,70.03,88.0
9861,12693,114.36,86.45,18.416,19.0,1829.2,61.09,88.0
9862,12694,122.87,85.59,17.23,18.8,1656.7,67.05,88.0
9863,12699,102.36,85.48,17.794,19.3,1634.2,67.05,88.0
9864,12700,106.79,84.95,17.06,19.3,1603.7,64.07,88.0
9865,12701,106.08,85.25,16.777,19.0,1707.9,64.07,88.0
9866,12702,104.55,84.86,17.06,19.1,1666.6,62.58,88.0
9867,12703,103.6,84.84,17.625,19.3,1740.6,56.62,88.0
9868,12704,110.66,85.31,16.382,19.3,1597.0,55.13,88.0
9869,12705,110.78,85.03,16.721,19.1,1645.3,55.13,88.0
9870,12706,97.26,85.09,17.23,19.2,1555.2,56.62,88.0
9871,12707,85.32,85.2,16.721,19.3,1612.9,53.64,88.0
9872,12708,93.0,85.81,15.987,19.3,1442.5,61.09,88.0
9873,12709,74.38,85.28,16.439,18.9,1464.3,64.07,88.0
9874,12710,79.33,84.84,15.93,19.4,1194.7,55.13,88.0
9875,12711,80.21,85.03,15.422,19.4,1264.8,55.13,88.0
9876,12712,80.4,85.17,15.422,19.6,1241.5,55.13,88.0
9877,12713,74.6,85.25,16.156,19.5,1197.7,68.54,88.0
9878,12714,80.45,84.81,15.817,19.4,1137.2,77.48,88.0
9879,12715,80.4,85.03,16.043,19.6,1268.2,71.52,88.0
9880,12716,78.51,85.17,15.704,19.6,1247.7,65.56,88.0
9881,12717,92.84,85.0,16.382,18.9,1423.1,74.5,88.0
9882,12718,95.81,85.23,16.834,19.5,1358.0,75.99,88.0
9883,12719,62.31,86.45,15.761,19.6,1157.8,80.46,88.0
9884,12720,89.84,85.31,15.422,19.9,1047.3,86.42,88.0
9885,12721,101.15,84.84,16.043,19.4,1197.6,83.44,88.0
9886,12722,94.86,85.11,17.06,20.4,1238.2,78.97,88.0
9887,12723,84.31,90.17,16.213,20.4,1338.2,81.95,88.0
9888,12724,95.31,87.96,16.665,20.2,1494.0,80.46,88.0
9889,12725,85.92,87.49,17.399,20.0,1661.9,86.42,88.0
9890,12726,114.33,88.16,16.89,20.2,1577.0,83.44,88.0
9891,12727,114.42,88.35,17.342,20.4,1777.5,80.46,88.0
9892,12728,106.84,87.63,18.585,20.2,1575.4,70.03,88.0
9893,12729,108.26,86.76,18.246,20.5,1711.6,74.5,88.0
9894,12730,105.45,87.26,17.794,20.3,1607.5,74.5,88.0
9895,12731,105.25,88.6,18.02,20.3,1497.6,67.05,88.0
9896,12732,94.97,89.92,16.495,19.9,1523.9,67.05,88.0
9897,12733,116.57,88.13,18.698,20.2,1750.3,68.54,88.0
9898,12734,116.95,89.97,17.512,20.3,2267.9,71.52,88.0
9899,12735,106.29,89.47,18.19,20.6,2290.6,71.52,88.0
9900,12736,91.85,90.06,18.924,20.2,2378.0,67.05,88.0
9901,12737,126.25,89.25,18.416,19.4,2719.7,86.42,88.0
9902,12738,135.21,88.63,19.037,19.8,2917.1,81.95,88.0
9903,12739,110.85,90.47,16.89,18.9,2710.8,73.01,88.0
9904,12740,145.48,90.25,17.625,19.4,2115.6,77.48,88.0
9905,12741,158.72,88.91,18.529,20.1,2224.3,77.48,88.0
9906,12742,23.87,90.45,12.88,12.3,2612.4,84.93,88.0
9907,12743,121.73,90.98,14.461,14.7,2975.9,73.01,88.0
9908,12744,170.35,92.68,15.987,17.3,3199.0,83.44,88.0
9909,12745,203.09,94.8,18.133,20.1,4207.0,75.99,88.0
9910,12746,176.62,92.51,18.359,19.8,4510.2,87.91,88.0
9911,12747,167.68,91.51,19.094,19.8,4604.3,87.91,88.0
9912,12748,180.5,89.8,19.037,19.9,4843.6,84.93,88.0
9913,12749,178.74,98.15,17.738,19.8,4872.0,74.5,88.0
9914,12750,140.94,96.06,17.964000000000006,21.1,4591.7,74.5,88.0
9915,12751,135.36,90.84,16.89,20.3,4257.1,73.01,89.3
9916,12752,117.97,91.7,15.987,19.8,3998.2,84.93,89.3
9917,12753,173.03,87.93,19.602,20.6,3870.1,75.99,89.3
9918,12754,166.08,90.75,19.602,20.6,4180.3,86.42,89.3
9919,12755,143.34,82.88,18.02,19.2,4419.3,81.95,89.3
9920,12756,174.53,90.95,18.077,19.4,5026.3,84.93,89.3
9921,12757,197.03,78.95,18.133,19.5,5092.0,92.38,89.3
9922,12758,217.98,90.31,18.698,19.0,5045.6,90.89,89.3
9923,12759,217.65,90.22,17.455,18.9,5065.3,84.93,89.3
9924,12760,218.37,86.54,17.794,19.3,4999.9,98.34,89.3
9925,12761,223.9,91.4,18.246,19.5,4986.0,98.34,89.3
9926,12762,224.69,85.37,18.585,19.8,5204.8,98.34,89.3
9927,12763,210.7,88.35,18.02,19.4,5147.2,95.36,89.3
9928,12764,35.46,27.22,5.931,4.7,917.9,93.87,89.3
9929,12765,45.89,27.05,7.005,7.5,1136.4,95.36,89.3
9930,12766,49.84,27.11,6.553,10.6,1432.8,93.87,89.3
9931,12767,49.79,27.13,6.101,12.9,1491.9,81.95,89.3
9932,12768,49.41,27.05,6.496,16.2,1308.2,81.95,89.3
9933,12769,49.59,27.22,6.496,18.4,1315.2,68.54,89.3
9934,12770,21.86,27.3,5.818,18.2,1363.3,67.05,89.3
9935,12771,25.19,27.22,6.666,18.2,1502.8,64.07,89.3
9936,12772,28.93,27.11,7.626,18.3,1612.2,71.52,89.3
9937,12773,25.49,27.25,7.174,18.3,1465.1,80.46,89.3
9938,12774,29.04,77.75,14.857,16.1,1986.1,83.44,89.3
9939,12775,116.75,90.08,14.8,16.6,2514.9,86.42,89.3
9940,12776,165.05,85.62,16.608,19.2,2542.7,73.01,89.3
9941,12777,175.09,88.55,17.455,19.6,2737.6,75.99,89.3
9942,12778,117.17,93.74,16.495,19.8,2766.5,62.58,89.3
9943,12779,115.89,96.28,16.665,19.8,2619.8,65.56,89.3
9944,12780,102.1,91.84,15.591,19.4,2499.0,67.05,89.3
9945,12781,117.49,94.02,17.285999999999998,19.9,2835.7,71.52,89.3
9946,12782,116.48,92.18,14.857,19.5,2600.2,74.5,89.3
9947,12783,113.27,96.78,15.083,20.5,2629.9,78.97,89.3
9948,12784,128.95,90.03,15.93,19.7,2600.7,70.03,89.3
9949,12785,82.89,92.07,16.1,19.2,2575.3,73.01,89.3
9950,12786,83.9,96.64,15.535,18.9,2557.6,43.21,89.3
9951,12787,117.74,93.32,16.1,19.8,2578.5,43.21,89.3
9952,12788,110.52,92.29,15.648,19.7,2468.3,56.62,89.3
9953,12793,91.65,90.78,15.422,20.5,2388.6,49.17,89.3
9954,12794,93.44,92.57,15.478,20.3,2257.4,49.17,89.3
9955,12795,93.97,91.37,16.1,20.3,2337.6,50.66,89.3
9956,12796,92.48,90.31,15.196,20.4,2217.4,37.25,89.3
9957,12797,85.41,90.92,15.252,20.4,2232.7,37.25,89.3
9958,12798,91.18,90.22,16.1,20.4,2466.8,52.15,89.3
9959,12799,82.18,93.21,15.817,20.0,2420.8,55.13,89.3
9960,12800,99.94,90.89,16.156,20.4,2591.5,50.66,89.3
9961,12801,93.1,92.54,16.043,20.1,2647.8,52.15,89.3
9962,12802,106.25,89.69,16.156,20.5,2628.4,62.58,89.3
9963,12803,99.98,92.62,15.365,20.4,2610.9,59.6,89.3
9964,12804,102.84,90.39,15.987,20.3,2510.7,52.15,89.3
9965,12805,101.15,90.75,16.1,20.5,2572.4,50.66,89.3
9966,12806,99.45,90.59,16.1,20.4,2552.7,50.66,89.3
9967,12807,94.04,91.98,15.874,20.5,2577.5,49.17,89.3
9968,12808,106.01,89.02,15.874,20.5,2577.4,59.6,89.3
9969,12809,106.32,90.28,16.269000000000002,20.2,2773.6,46.19,89.3
9970,12810,77.15,86.54,15.422,20.3,2597.3,43.21,89.3
9971,12811,76.76,89.02,15.93,20.3,2436.5,38.74,89.3
9972,12812,98.68,89.86,16.156,20.3,2598.1,46.19,89.3
9973,12813,95.34,92.82,16.213,20.6,2711.0,34.27,89.3
9974,12814,89.27,95.33,14.687,20.3,2353.9,40.23,89.3
9975,12815,109.27,90.67,14.236,19.3,2203.8,44.7,89.3
9976,12816,124.96,87.93,16.326,20.0,2474.8,44.7,89.3
9977,12817,90.63,92.57,14.687,19.1,2425.0,44.7,89.3
9978,12818,87.43,93.6,14.292,18.7,2218.2,43.21,89.3
9979,12819,106.84,89.13,15.083,19.6,2262.2,40.23,89.3
9980,12820,80.44,92.29,14.348,19.5,2176.0,43.21,89.3
9981,12821,79.48,91.09,14.913,19.6,2135.7,35.76,89.3
9982,12822,96.8,86.96,14.348,19.8,2076.5,26.82,89.3
9983,12823,81.4,88.49,14.179,20.0,2060.6,25.33,89.3
9984,12824,80.45,87.38,13.84,20.0,1943.3,22.35,89.3
9985,12825,96.0,90.03,14.857,20.2,2223.2,26.82,89.3
9986,12826,93.82,89.33,15.252,20.2,2145.2,26.82,89.3
9987,12827,93.93,90.22,15.309,20.2,2222.7,23.84,89.3
9988,12828,87.75,90.56,14.461,20.1,2258.2,32.78,89.3
9989,12829,87.97,91.37,14.857,20.4,2134.1,31.29,89.3
9990,12830,86.37,89.08,14.518,20.1,2232.0,35.76,89.3
9991,12831,99.87,89.08,14.630999999999998,20.1,2286.7,41.72,89.3
9992,12832,87.68,87.77,14.744000000000002,19.2,2141.9,38.74,89.3
9993,12833,88.7,87.68,14.518,19.7,2294.8,34.27,89.3
9994,12834,91.31,90.78,14.461,19.9,2276.4,35.76,89.3
9995,12835,91.25,89.3,14.687,20.1,2426.5,40.23,89.3
9996,12836,19.25,80.82,12.258,14.1,527.5,41.72,89.3
9997,12837,110.96,89.13,14.236,17.5,1854.1,37.25,89.3
9998,12838,159.7,85.48,16.665,20.4,2411.9,29.8,89.3
9999,12839,158.17,91.51,16.439,20.3,2557.3,22.35,89.3
10000,12840,35.41,79.06,14.744000000000002,17.3,1477.0,28.31,89.3
10001,12841,122.76,86.26,16.439,19.7,2195.7,31.29,89.3
10002,12842,130.78,88.74,17.512,20.2,2503.0,29.8,89.3
10003,12843,94.83,90.06,16.269000000000002,20.1,2393.7,29.8,88.6
10004,12844,92.43,93.21,16.156,20.6,2423.1,29.8,88.6
10005,12845,92.37,93.55,14.687,20.1,2141.6,23.84,88.6
10006,12846,111.39,94.58,15.026,19.2,2015.5,25.33,88.6
10007,12847,121.25,96.48,16.326,19.5,2478.9,25.33,88.6
10008,12848,78.72,95.95,15.026,18.3,2266.9,25.33,88.6
10009,12849,82.89,90.84,14.461,18.2,1910.0,25.33,88.6
10010,12850,85.96,93.55,14.744000000000002,18.3,2142.3,23.84,88.6
10011,12851,80.94,91.06,15.478,18.0,2300.1,44.7,88.6
10012,12852,77.25,92.12,16.382,18.0,2400.9,50.66,88.6
10013,12853,100.8,91.73,16.269000000000002,18.2,2616.7,59.6,88.6
10014,12854,99.39,91.79,15.591,17.8,2689.6,61.09,88.6
10015,12855,115.0,91.54,16.326,18.3,2693.3,65.56,88.6
10016,12856,114.55,91.51,15.987,18.2,2797.2,62.58,88.6
10017,12857,113.52,84.61,16.213,17.9,2684.5,64.07,88.6
10018,12858,122.03,91.37,17.116,18.3,2899.4,62.58,88.6
10019,12859,106.5,89.75,16.1,17.8,2894.7,62.58,88.6
10020,12860,136.19,86.9,17.06,18.0,2916.0,77.48,88.6
10021,12861,138.79,89.27,16.947,18.1,3086.2,75.99,88.6
10022,12862,102.62,91.87,15.987,17.6,2896.6,77.48,88.6
10023,12863,138.35,95.25,16.326,18.1,2969.9,80.46,88.6
10024,12864,137.35,91.42,16.777,18.1,2861.5,74.5,88.6
10025,12865,113.16,92.62,15.761,17.9,2584.7,70.03,88.6
10026,12866,111.82,95.5,16.269000000000002,18.2,2772.8,74.5,88.6
10027,12867,111.8,90.75,15.422,17.3,2775.9,65.56,88.6
10028,12868,122.06,93.13,16.382,17.7,2729.5,58.11,88.6
10029,12869,110.59,91.9,16.213,17.3,2859.9,65.56,88.6
10030,12870,156.33,94.66,15.704,16.7,3184.0,83.44,88.6
10031,12871,157.76,99.71,16.834,17.3,3077.8,75.99,88.6
10032,12872,139.73,96.42,16.043,17.0,3115.2,74.5,88.6
10033,12873,128.3,88.91,15.422,16.8,2434.8,74.5,88.6
10034,12874,151.0,91.62,17.342,17.7,2942.3,80.46,88.6
10035,12875,140.87,92.01,16.495,17.9,3157.0,86.42,88.6
10036,12876,115.24,90.28,14.630999999999998,17.5,2684.7,86.42,88.6
10037,12877,126.3,89.27,15.309,18.6,2796.6,90.89,88.6
10038,12878,163.63,96.59,15.817,17.6,2807.2,80.46,88.6
10039,12879,161.53,94.86,15.704,18.0,2739.9,59.6,88.6
10040,12880,80.07,93.57,14.97,17.7,2305.9,65.56,88.6
10041,12881,117.94,98.88,15.648,17.6,2437.2,70.03,88.6
10042,12887,75.05,97.98,13.953,18.2,1896.8,50.66,88.6
10043,12888,80.18,99.13,13.558,17.8,1950.2,47.68,88.6
10044,12889,80.91,97.34,13.896,18.1,1835.1,53.64,88.6
10045,12890,83.36,94.86,14.461,18.2,2214.2,58.11,88.6
10046,12891,85.3,96.62,14.123,17.8,2156.4,68.54,88.6
10047,12892,94.87,96.59,14.405,18.0,2412.9,71.52,88.6
10048,12893,96.02,91.09,14.461,17.6,2504.7,71.52,88.6
10049,12894,116.84,91.79,15.309,18.0,2595.6,78.97,88.6
10050,12895,116.52,97.48,15.083,17.8,2683.7,80.46,88.6
10051,12896,119.21,94.69,15.309,17.9,2516.1,75.99,88.6
10052,12897,121.4,95.02,15.252,18.2,2634.2,86.42,88.6
10053,12898,107.52,97.12,14.913,17.7,2697.2,84.93,88.6
10054,12899,117.81,90.0,15.252,18.1,2609.8,95.36,88.6
10055,12900,112.34,92.15,14.97,18.1,2676.7,87.91,88.6
10056,12901,109.19,97.79,15.139,17.7,2419.3,86.42,88.6
10057,12902,121.12,94.41,15.422,17.9,2614.6,81.95,88.6
10058,12903,122.72,93.77,15.817,17.9,2871.3,86.42,88.6
10059,12904,122.77,101.92,15.139,17.9,2526.5,89.4,88.6
10060,12905,100.71,98.79,13.953,18.2,2356.2,74.5,88.6
10061,12906,110.44,93.88,15.252,18.7,2114.6,86.42,88.6
10062,12907,111.75,100.52,15.252,18.7,2469.3,78.97,88.6
10063,12908,101.94,94.75,12.88,17.6,2156.9,81.95,88.6
10064,12909,120.53,98.51,12.823,16.5,2200.3,78.97,88.6
10065,12910,122.05,96.34,14.518,16.9,2458.9,81.95,88.6
10066,12911,97.8,93.99,13.332,16.5,2500.2,83.44,88.6
10067,12912,126.47,84.22,13.332,16.9,2116.7,80.46,88.6
10068,12913,131.59,88.94,14.292,17.5,2397.0,95.36,88.6
10069,12914,105.7,90.75,14.348,17.1,2507.0,84.93,88.6
10070,12915,109.57,88.52,14.518,17.3,2473.5,77.48,88.6
10071,12916,86.1,93.38,13.896,17.2,2343.5,77.48,88.6
10072,12917,86.31,93.38,13.727,17.2,2474.9,84.93,88.6
10073,12918,105.53,89.72,13.896,17.0,2521.3,73.01,88.6
10074,12919,130.16,91.65,14.687,17.0,2887.9,87.91,88.6
10075,12920,135.28,85.78,13.896,16.5,2822.3,95.36,88.6
10076,12921,145.39,90.11,14.009,17.1,2651.9,86.42,88.6
10077,12922,142.23,87.15,14.518,17.6,2726.7,98.34,88.6
10078,12923,115.65,86.65,12.767,17.6,2240.1,89.4,88.6
10079,12924,51.59,86.01,11.976,17.3,1788.9,75.99,88.6
10080,12925,65.04,89.67,13.106,17.2,2141.3,68.54,88.6
10081,12926,101.47,88.55,13.953,17.2,2610.9,77.48,88.6
10082,12927,115.36,89.25,14.687,17.3,2723.0,81.95,88.6
10083,12928,135.62,94.35,14.236,17.4,2761.7,83.44,88.6
10084,12929,147.42,97.06,14.405,17.9,2721.3,96.85,88.6
10085,12931,97.59,100.19,12.654000000000002,14.0,1752.8,90.89,88.6
10086,12932,147.54,93.68,14.066,16.7,2101.2,90.89,88.6
10087,12933,162.27,97.68,15.196,18.0,2242.0,77.48,88.6
10088,12934,77.84,103.54,14.009,17.8,2195.0,81.95,88.6
10089,12935,93.75,100.94,14.8,18.0,2250.9,70.03,88.6
10090,12936,93.86,100.41,14.461,18.2,2295.7,59.6,88.6
10091,12937,92.51,98.43,15.309,17.9,2447.5,58.11,90.3
10092,12938,93.35,98.71,15.648,17.9,2549.8,67.05,90.3
10093,12939,88.9,88.66,13.332,17.8,2121.7,70.03,90.3
10094,12940,94.18,91.76,13.671,18.0,2072.8,77.48,90.3
10095,12941,104.18,97.34,14.857,17.7,2181.8,70.03,90.3
10096,12942,103.86,97.73,15.309,18.3,2258.4,68.54,90.3
10097,12943,89.49,94.35,16.043,19.1,2389.8,62.58,90.3
10098,12944,77.27,93.77,15.252,19.0,2380.7,61.09,90.3
10099,12945,77.7,96.39,15.252,18.9,2449.6,55.13,90.3
10100,12946,78.82,94.69,15.874,19.2,2494.1,58.11,90.3
10101,12947,63.37,87.43,15.422,19.0,2459.6,49.17,90.3
10102,12948,73.45,88.41,14.8,17.8,2233.7,49.17,90.3
10103,12949,80.37,93.52,15.139,18.2,2272.2,56.62,90.3
10104,12950,80.66,92.4,14.857,18.2,2243.5,53.64,90.3
10105,12951,83.35,94.55,14.744000000000002,18.0,2214.9,56.62,90.3
10106,12952,86.83,90.53,15.422,18.3,2171.3,56.62,90.3
10107,12953,82.04,89.05,14.8,18.1,2371.1,55.13,90.3
10108,12954,79.48,91.34,14.857,17.6,2279.1,55.13,90.3
10109,12955,80.81,91.12,14.8,17.9,2311.4,44.7,90.3
10110,12956,80.98,89.69,15.761,18.0,2363.0,49.17,90.3
10111,12957,78.24,93.1,15.252,17.6,2434.7,58.11,90.3
10112,12958,82.48,89.19,15.648,18.1,2447.7,46.19,90.3
10113,12959,94.17,90.08,15.591,18.0,2545.2,53.64,90.3
10114,12960,94.57,91.0,15.591,18.2,2772.9,56.62,90.3
10115,12961,100.76,91.51,16.382,18.0,2662.9,59.6,90.3
10116,12962,102.25,89.33,16.665,18.2,2773.0,56.62,90.3
10117,12963,106.74,89.5,16.382,18.1,2812.7,56.62,90.3
10118,12964,107.82,89.3,17.285999999999998,18.2,2953.6,68.54,90.3
10119,12965,117.23,88.52,17.003,18.5,2856.1,70.03,90.3
10120,12966,126.32,89.55,17.794,19.0,3110.6,70.03,90.3
10121,12967,95.29,91.62,16.89,18.4,3067.4,73.01,90.3
10122,12968,133.16,90.25,17.851,19.1,3155.2,64.07,90.3
10123,12969,131.87,93.71,18.416,19.6,3295.2,64.07,90.3
10124,12970,116.61,93.18,16.721,19.7,3028.9,73.01,90.3
10125,12971,113.75,90.28,16.608,20.2,2934.2,73.01,90.3
10126,12972,142.95,86.59,18.416,19.6,2854.9,73.01,90.3
10127,12973,142.49,93.68,18.303,19.9,3354.2,70.03,90.3
10128,12974,113.36,92.09,18.585,19.7,3251.4,70.03,90.3
10129,12975,111.93,90.92,16.552,18.5,3042.3,71.52,90.3
10130,12976,140.79,89.72,17.794,19.8,3175.7,71.52,90.3
10131,12977,120.34,90.89,17.680999999999994,19.3,3344.9,74.5,90.3
10132,12988,127.53,94.61,18.416,20.1,3503.1,87.91,90.3
10133,12989,128.38,92.09,17.342,19.7,3435.9,78.97,90.3
10134,12990,150.44,89.58,17.964000000000006,20.2,3464.2,77.48,90.3
10135,12991,149.95,86.04,18.585,20.3,3506.7,87.91,90.3
10136,12992,127.65,87.32,17.342,19.7,3367.4,95.36,90.3
10137,12993,136.83,89.64,18.02,19.8,3401.4,86.42,90.3
10138,12994,146.45,90.14,18.585,20.1,3519.3,84.93,90.3
10139,12995,136.19,88.16,18.303,19.9,3493.9,89.4,90.3
10140,12996,151.04,83.86,17.964000000000006,19.6,3502.5,87.91,90.3
10141,12997,159.32,91.56,18.077,20.1,3714.5,101.32,90.3
